228    0.095000 8.5975000000000010E-02
229    0.095417 8.6312326388888888E-02
230    0.095833 8.6649305555555556E-02
231    0.096250 8.6985937500000013E-02
232    0.096667 8.7322222222222232E-02
233    0.097083 8.7658159722222226E-02
234    0.097500 8.7993749999999996E-02
235    0.097917 8.8328993055555569E-02
236    0.098333 8.8663888888888889E-02
237    0.098750 8.8998437499999999E-02
238    0.099167 8.9332638888888899E-02
239    0.099583 8.9666493055555560E-02
240    0.100000 9.0000000000000011E-02
241    0.100417 9.0333159722222223E-02
242    0.100833 9.0665972222222238E-02
243    0.101250 9.0998437500000001E-02
244    0.101667 9.1330555555555554E-02
245    0.102083 9.1662326388888909E-02
246    0.102500 9.1993749999999999E-02
247    0.102917 9.2324826388888892E-02
248    0.103333 9.2655555555555560E-02
249    0.103750 9.2985937500000004E-02
250    0.104167 9.3315972222222224E-02
251    0.104583 9.3645659722222219E-02
252    0.105000 9.3975000000000017E-02
253    0.105417 9.4303993055555549E-02
254    0.105833 9.4632638888888884E-02
255    0.106250 9.4960937500000009E-02
256    0.106667 9.5288888888888895E-02
257    0.107083 9.5616493055555557E-02
258    0.107500 9.5943750000000008E-02
259    0.107917 9.6270659722222235E-02
260    0.108333 9.6597222222222223E-02
261    0.108750 9.6923437500000015E-02
262    0.109167 9.7249305555555568E-02
263    0.109583 9.7574826388888883E-02
264    0.110000 9.7900000000000001E-02
265    0.110417 9.8224826388888895E-02
266    0.110833 9.8549305555555564E-02
267    0.111250 9.8873437500000008E-02
268    0.111667 9.9197222222222228E-02
269    0.112083 9.9520659722222224E-02
270    0.112500 9.9843749999999995E-02
271    0.112917 1.0016649305555557E-01
272    0.113333 1.0048888888888891E-01
273    0.113750 1.0081093750000000E-01
274    0.114167 1.0113263888888890E-01
275    0.114583 1.0145399305555557E-01
276    0.115000 1.0177500000000000E-01
277    0.115417 1.0209565972222222E-01
278    0.115833 1.0241597222222223E-01
279    0.116250 1.0273593750000001E-01
280    0.116667 1.0305555555555555E-01
281    0.117083 1.0337482638888890E-01
282    0.117500 1.0369375000000000E-01
283    0.117917 1.0401232638888890E-01
284    0.118333 1.0433055555555557E-01
285    0.118750 1.0464843750000001E-01
286    0.119167 1.0496597222222223E-01
287    0.119583 1.0528315972222223E-01
288    0.120000 1.0560000000000001E-01
289    0.120417 1.0591649305555556E-01
290    0.120833 1.0623263888888888E-01
291    0.121250 1.0654843750000001E-01
292    0.121667 1.0686388888888890E-01
293    0.122083 1.0717899305555556E-01
294    0.122500 1.0749375000000000E-01
295    0.122917 1.0780815972222223E-01
296    0.123333 1.0812222222222223E-01
297    0.123750 1.0843593750000001E-01
298    0.124167 1.0874930555555556E-01
299    0.124583 1.0906232638888888E-01
300    0.125000 1.0937500000000000E-01
301    0.125417 1.0968732638888889E-01
302    0.125833 1.0999930555555557E-01
303    0.126250 1.1031093750000000E-01
304    0.126667 1.1062222222222223E-01
305    0.127083 1.1093315972222224E-01
306    0.127500 1.1124375000000000E-01
307    0.127917 1.1155399305555556E-01
308    0.128333 1.1186388888888890E-01
309    0.128750 1.1217343750000000E-01
310    0.129167 1.1248263888888890E-01
311    0.129583 1.1279149305555554E-01
312    0.130000 1.1310000000000001E-01
313    0.130417 1.1340815972222223E-01
314    0.130833 1.1371597222222221E-01
315    0.131250 1.1402343750000000E-01
316    0.131667 1.1433055555555556E-01
317    0.132083 1.1463732638888889E-01
318    0.132500 1.1494375000000000E-01
319    0.132917 1.1524982638888891E-01
320    0.133333 1.1555555555555556E-01
321    0.133750 1.1586093750000000E-01
322    0.134167 1.1616597222222223E-01
323    0.134583 1.1647065972222223E-01
324    0.135000 1.1677500000000000E-01
325    0.135417 1.1707899305555557E-01
326    0.135833 1.1738263888888889E-01
327    0.136250 1.1768593750000002E-01
328    0.136667 1.1798888888888889E-01
329    0.137083 1.1829149305555556E-01
330    0.137500 1.1859375000000001E-01
331    0.137917 1.1889565972222224E-01
332    0.138333 1.1919722222222223E-01
333    0.138750 1.1949843750000000E-01
334    0.139167 1.1979930555555557E-01
335    0.139583 1.2009982638888889E-01
336    0.140000 1.2040000000000001E-01
337    0.140417 1.2069982638888889E-01
338    0.140833 1.2099930555555556E-01
339    0.141250 1.2129843750000001E-01
340    0.141667 1.2159722222222223E-01
341    0.142083 1.2189565972222223E-01
342    0.142500 1.2219375000000000E-01
343    0.142917 1.2249149305555555E-01
344    0.143333 1.2278888888888889E-01
345    0.143750 1.2308593750000001E-01
346    0.144167 1.2338263888888888E-01
347    0.144583 1.2367899305555557E-01
348    0.145000 1.2397500000000002E-01
349    0.145417 1.2427065972222223E-01
350    0.145833 1.2456597222222222E-01
351    0.146250 1.2486093750000002E-01
352    0.146667 1.2515555555555555E-01
353    0.147083 1.2544982638888891E-01
354    0.147500 1.2574375000000002E-01
355    0.147917 1.2603732638888890E-01
356    0.148333 1.2633055555555556E-01
357    0.148750 1.2662343750000002E-01
358    0.149167 1.2691597222222223E-01
359    0.149583 1.2720815972222221E-01
360    0.150000 1.2750000000000000E-01
361    0.150417 1.2779149305555557E-01
362    0.150833 1.2808263888888891E-01
363    0.151250 1.2837343750000002E-01
364    0.151667 1.2866388888888891E-01
365    0.152083 1.2895399305555558E-01
366    0.152500 1.2924374999999999E-01
367    0.152917 1.2953315972222224E-01
368    0.153333 1.2982222222222223E-01
369    0.153750 1.3011093750000000E-01
370    0.154167 1.3039930555555557E-01
371    0.154583 1.3068732638888891E-01
372    0.155000 1.3097500000000001E-01
373    0.155417 1.3126232638888891E-01
374    0.155833 1.3154930555555555E-01
375    0.156250 1.3183593750000000E-01
376    0.156667 1.3212222222222222E-01
377    0.157083 1.3240815972222222E-01
378    0.157500 1.3269375000000000E-01
379    0.157917 1.3297899305555555E-01
380    0.158333 1.3326388888888890E-01
381    0.158750 1.3354843750000001E-01
382    0.159167 1.3383263888888891E-01
383    0.159583 1.3411649305555556E-01
384    0.160000 1.3439999999999999E-01
385    0.160417 1.3468315972222222E-01
386    0.160833 1.3496597222222223E-01
387    0.161250 1.3524843750000001E-01
388    0.161667 1.3553055555555557E-01
389    0.162083 1.3581232638888890E-01
390    0.162500 1.3609375000000001E-01
391    0.162917 1.3637482638888890E-01
392    0.163333 1.3665555555555556E-01
393    0.163750 1.3693593749999999E-01
394    0.164167 1.3721597222222223E-01
395    0.164583 1.3749565972222222E-01
396    0.165000 1.3777500000000001E-01
397    0.165417 1.3805399305555557E-01
398    0.165833 1.3833263888888889E-01
399    0.166250 1.3861093750000000E-01
400    0.166667 1.3888888888888890E-01
401    0.167083 1.3916649305555556E-01
402    0.167500 1.3944375000000001E-01
403    0.167917 1.3972065972222222E-01
404    0.168333 1.3999722222222222E-01
405    0.168750 1.4027343750000001E-01
406    0.169167 1.4054930555555556E-01
407    0.169583 1.4082482638888891E-01
408    0.170000 1.4110000000000000E-01
409    0.170417 1.4137482638888890E-01
410    0.170833 1.4164930555555555E-01
411    0.171250 1.4192343750000000E-01
412    0.171667 1.4219722222222225E-01
413    0.172083 1.4247065972222223E-01
414    0.172500 1.4274375000000000E-01
415    0.172917 1.4301649305555555E-01
416    0.173333 1.4328888888888888E-01
417    0.173750 1.4356093750000001E-01
418    0.174167 1.4383263888888889E-01
419    0.174583 1.4410399305555557E-01
420    0.175000 1.4437500000000000E-01
421    0.175417 1.4464565972222221E-01
422    0.175833 1.4491597222222224E-01
423    0.176250 1.4518593750000000E-01
424    0.176667 1.4545555555555556E-01
425    0.177083 1.4572482638888890E-01
426    0.177500 1.4599375000000001E-01
427    0.177917 1.4626232638888889E-01
428    0.178333 1.4653055555555555E-01
429    0.178750 1.4679843750000002E-01
430    0.179167 1.4706597222222223E-01
431    0.179583 1.4733315972222225E-01
432    0.180000 1.4760000000000001E-01
433    0.180417 1.4786649305555555E-01
434    0.180833 1.4813263888888889E-01
435    0.181250 1.4839843750000001E-01
436    0.181667 1.4866388888888890E-01
437    0.182083 1.4892899305555557E-01
438    0.182500 1.4919375000000001E-01
439    0.182917 1.4945815972222223E-01
440    0.183333 1.4972222222222223E-01
441    0.183750 1.4998593750000000E-01
442    0.184167 1.5024930555555555E-01
443    0.184583 1.5051232638888890E-01
444    0.185000 1.5077500000000002E-01
445    0.185417 1.5103732638888889E-01
446    0.185833 1.5129930555555557E-01
447    0.186250 1.5156093749999999E-01
448    0.186667 1.5182222222222222E-01
449    0.187083 1.5208315972222222E-01
450    0.187500 1.5234375000000000E-01
451    0.187917 1.5260399305555555E-01
452    0.188333 1.5286388888888891E-01
453    0.188750 1.5312343750000001E-01
454    0.189167 1.5338263888888889E-01
455    0.189583 1.5364149305555558E-01
456    0.190000 1.5390000000000001E-01
457    0.190417 1.5415815972222224E-01
458    0.190833 1.5441597222222223E-01
459    0.191250 1.5467343750000001E-01
460    0.191667 1.5493055555555557E-01
461    0.192083 1.5518732638888891E-01
462    0.192500 1.5544374999999999E-01
463    0.192917 1.5569982638888891E-01
464    0.193333 1.5595555555555557E-01
465    0.193750 1.5621093750000001E-01
466    0.194167 1.5646597222222222E-01
467    0.194583 1.5672065972222224E-01
468    0.195000 1.5697500000000000E-01
469    0.195417 1.5722899305555557E-01
470    0.195833 1.5748263888888892E-01
471    0.196250 1.5773593750000001E-01
472    0.196667 1.5798888888888890E-01
473    0.197083 1.5824149305555557E-01
474    0.197500 1.5849375000000002E-01
475    0.197917 1.5874565972222221E-01
476    0.198333 1.5899722222222221E-01
477    0.198750 1.5924843750000001E-01
478    0.199167 1.5949930555555555E-01
479    0.199583 1.5974982638888888E-01
480    0.200000 1.6000000000000003E-01
481    0.200417 1.6024982638888891E-01
482    0.200833 1.6049930555555555E-01
483    0.201250 1.6074843750000001E-01
484    0.201667 1.6099722222222224E-01
485    0.202083 1.6124565972222221E-01
486    0.202500 1.6149375000000002E-01
487    0.202917 1.6174149305555557E-01
488    0.203333 1.6198888888888888E-01
489    0.203750 1.6223593750000001E-01
490    0.204167 1.6248263888888889E-01
491    0.204583 1.6272899305555555E-01
492    0.205000 1.6297500000000001E-01
493    0.205417 1.6322065972222224E-01
494    0.205833 1.6346597222222223E-01
495    0.206250 1.6371093750000001E-01
496    0.206667 1.6395555555555558E-01
497    0.207083 1.6419982638888891E-01
498    0.207500 1.6444375000000000E-01
499    0.207917 1.6468732638888889E-01
500    0.208333 1.6493055555555555E-01
501    0.208750 1.6517343750000002E-01
502    0.209167 1.6541597222222221E-01
503    0.209583 1.6565815972222223E-01
504    0.210000 1.6590000000000002E-01
505    0.210417 1.6614149305555556E-01
506    0.210833 1.6638263888888891E-01
507    0.211250 1.6662343750000000E-01
508    0.211667 1.6686388888888889E-01
509    0.212083 1.6710399305555554E-01
510    0.212500 1.6734375000000001E-01
511    0.212917 1.6758315972222224E-01
512    0.213333 1.6782222222222223E-01
513    0.213750 1.6806093750000001E-01
514    0.214167 1.6829930555555558E-01
515    0.214583 1.6853732638888891E-01
516    0.215000 1.6877500000000001E-01
517    0.215417 1.6901232638888888E-01
518    0.215833 1.6924930555555556E-01
519    0.216250 1.6948593750000002E-01
520    0.216667 1.6972222222222222E-01
521    0.217083 1.6995815972222225E-01
522    0.217500 1.7019375000000000E-01
523    0.217917 1.7042899305555556E-01
524    0.218333 1.7066388888888889E-01
525    0.218750 1.7089843750000003E-01
526    0.219167 1.7113263888888888E-01
527    0.219583 1.7136649305555557E-01
528    0.220000 1.7160000000000000E-01
529    0.220417 1.7183315972222221E-01
530    0.220833 1.7206597222222225E-01
531    0.221250 1.7229843750000001E-01
532    0.221667 1.7253055555555558E-01
533    0.222083 1.7276232638888889E-01
534    0.222500 1.7299375000000000E-01
535    0.222917 1.7322482638888889E-01
536    0.223333 1.7345555555555556E-01
537    0.223750 1.7368593750000000E-01
538    0.224167 1.7391597222222224E-01
539    0.224583 1.7414565972222223E-01
540    0.225000 1.7437500000000000E-01
541    0.225417 1.7460399305555555E-01
542    0.225833 1.7483263888888892E-01
543    0.226250 1.7506093749999999E-01
544    0.226667 1.7528888888888891E-01
545    0.227083 1.7551649305555558E-01
546    0.227500 1.7574375000000000E-01
547    0.227917 1.7597065972222223E-01
548    0.228333 1.7619722222222223E-01
549    0.228750 1.7642343750000000E-01
550    0.229167 1.7664930555555555E-01
551    0.229583 1.7687482638888891E-01
552    0.230000 1.7710000000000001E-01
553    0.230417 1.7732482638888888E-01
554    0.230833 1.7754930555555556E-01
555    0.231250 1.7777343750000002E-01
556    0.231667 1.7799722222222222E-01
557    0.232083 1.7822065972222223E-01
558    0.232500 1.7844375000000001E-01
559    0.232917 1.7866649305555557E-01
560    0.233333 1.7888888888888888E-01
561    0.233750 1.7911093750000001E-01
562    0.234167 1.7933263888888892E-01
563    0.234583 1.7955399305555556E-01
564    0.235000 1.7977500000000002E-01
565    0.235417 1.7999565972222223E-01
566    0.235833 1.8021597222222221E-01
567    0.236250 1.8043593750000000E-01
568    0.236667 1.8065555555555557E-01
569    0.237083 1.8087482638888891E-01
570    0.237500 1.8109375000000000E-01
571    0.237917 1.8131232638888892E-01
572    0.238333 1.8153055555555558E-01
573    0.238750 1.8174843750000000E-01
574    0.239167 1.8196597222222222E-01
575    0.239583 1.8218315972222221E-01
576    0.240000 1.8240000000000001E-01
577    0.240417 1.8261649305555555E-01
578    0.240833 1.8283263888888890E-01
579    0.241250 1.8304843750000002E-01
580    0.241667 1.8326388888888889E-01
581    0.242083 1.8347899305555557E-01
582    0.242500 1.8369375000000002E-01
583    0.242917 1.8390815972222221E-01
584    0.243333 1.8412222222222221E-01
585    0.243750 1.8433593750000002E-01
586    0.244167 1.8454930555555557E-01
587    0.244583 1.8476232638888890E-01
588    0.245000 1.8497500000000003E-01
589    0.245417 1.8518732638888891E-01
590    0.245833 1.8539930555555556E-01
591    0.246250 1.8561093749999999E-01
592    0.246667 1.8582222222222222E-01
593    0.247083 1.8603315972222223E-01
594    0.247500 1.8624375000000001E-01
595    0.247917 1.8645399305555557E-01
596    0.248333 1.8666388888888891E-01
597    0.248750 1.8687343750000002E-01
598    0.249167 1.8708263888888890E-01
599    0.249583 1.8729149305555556E-01
600    0.250000 1.8750000000000000E-01
601    0.250417 1.8770815972222221E-01
602    0.250833 1.8791597222222223E-01
603    0.251250 1.8812343750000002E-01
604    0.251667 1.8833055555555558E-01
605    0.252083 1.8853732638888890E-01
606    0.252500 1.8874375000000002E-01
607    0.252917 1.8894982638888891E-01
608    0.253333 1.8915555555555555E-01
609    0.253750 1.8936093750000002E-01
610    0.254167 1.8956597222222227E-01
611    0.254583 1.8977065972222221E-01
612    0.255000 1.8997500000000000E-01
613    0.255417 1.9017899305555558E-01
614    0.255833 1.9038263888888890E-01
615    0.256250 1.9058593750000000E-01
616    0.256667 1.9078888888888890E-01
617    0.257083 1.9099149305555554E-01
618    0.257500 1.9119375000000000E-01
619    0.257917 1.9139565972222222E-01
620    0.258333 1.9159722222222225E-01
621    0.258750 1.9179843750000003E-01
622    0.259167 1.9199930555555556E-01
623    0.259583 1.9219982638888891E-01
624    0.260000 1.9240000000000002E-01
625    0.260417 1.9259982638888890E-01
626    0.260833 1.9279930555555558E-01
627    0.261250 1.9299843750000004E-01
628    0.261667 1.9319722222222221E-01
629    0.262083 1.9339565972222222E-01
630    0.262500 1.9359375000000001E-01
631    0.262917 1.9379149305555557E-01
632    0.263333 1.9398888888888888E-01
633    0.263750 1.9418593750000002E-01
634    0.264167 1.9438263888888888E-01
635    0.264583 1.9457899305555554E-01
636    0.265000 1.9477500000000000E-01
637    0.265417 1.9497065972222224E-01
638    0.265833 1.9516597222222223E-01
639    0.266250 1.9536093750000000E-01
640    0.266667 1.9555555555555557E-01
641    0.267083 1.9574982638888888E-01
642    0.267500 1.9594375000000000E-01
643    0.267917 1.9613732638888889E-01
644    0.268333 1.9633055555555559E-01
645    0.268750 1.9652343750000001E-01
646    0.269167 1.9671597222222223E-01
647    0.269583 1.9690815972222225E-01
648    0.270000 1.9710000000000000E-01
649    0.270417 1.9729149305555554E-01
650    0.270833 1.9748263888888890E-01
651    0.271250 1.9767343749999999E-01
652    0.271667 1.9786388888888887E-01
653    0.272083 1.9805399305555557E-01
654    0.272500 1.9824375000000002E-01
655    0.272917 1.9843315972222222E-01
656    0.273333 1.9862222222222223E-01
657    0.273750 1.9881093750000001E-01
658    0.274167 1.9899930555555556E-01
659    0.274583 1.9918732638888889E-01
660    0.275000 1.9937500000000000E-01
661    0.275417 1.9956232638888891E-01
662    0.275833 1.9974930555555556E-01
663    0.276250 1.9993593749999999E-01
664    0.276667 2.0012222222222223E-01
665    0.277083 2.0030815972222224E-01
666    0.277500 2.0049375000000000E-01
667    0.277917 2.0067899305555556E-01
668    0.278333 2.0086388888888893E-01
669    0.278750 2.0104843749999998E-01
670    0.279167 2.0123263888888890E-01
671    0.279583 2.0141649305555559E-01
672    0.280000 2.0160000000000000E-01
673    0.280417 2.0178315972222222E-01
674    0.280833 2.0196597222222223E-01
675    0.281250 2.0214843750000000E-01
676    0.281667 2.0233055555555554E-01
677    0.282083 2.0251232638888889E-01
678    0.282500 2.0269375000000003E-01
679    0.282917 2.0287482638888890E-01
680    0.283333 2.0305555555555554E-01
681    0.283750 2.0323593750000002E-01
682    0.284167 2.0341597222222224E-01
683    0.284583 2.0359565972222221E-01
684    0.285000 2.0377500000000001E-01
685    0.285417 2.0395399305555559E-01
686    0.285833 2.0413263888888888E-01
687    0.286250 2.0431093750000001E-01
688    0.286667 2.0448888888888891E-01
689    0.287083 2.0466649305555557E-01
690    0.287500 2.0484374999999999E-01
691    0.287917 2.0502065972222225E-01
692    0.288333 2.0519722222222223E-01
693    0.288750 2.0537343749999998E-01
694    0.289167 2.0554930555555556E-01
695    0.289583 2.0572482638888892E-01
696    0.290000 2.0590000000000003E-01
697    0.290417 2.0607482638888888E-01
698    0.290833 2.0624930555555557E-01
699    0.291250 2.0642343750000000E-01
700    0.291667 2.0659722222222221E-01
701    0.292083 2.0677065972222222E-01
702    0.292500 2.0694375000000004E-01
703    0.292917 2.0711649305555555E-01
704    0.293333 2.0728888888888888E-01
705    0.293750 2.0746093750000003E-01
706    0.294167 2.0763263888888889E-01
707    0.294583 2.0780399305555555E-01
708    0.295000 2.0797500000000002E-01
709    0.295417 2.0814565972222221E-01
710    0.295833 2.0831597222222220E-01
711    0.296250 2.0848593750000000E-01
712    0.296667 2.0865555555555559E-01
713    0.297083 2.0882482638888891E-01
714    0.297500 2.0899375000000001E-01
715    0.297917 2.0916232638888890E-01
716    0.298333 2.0933055555555555E-01
717    0.298750 2.0949843750000000E-01
718    0.299167 2.0966597222222222E-01
719    0.299583 2.0983315972222225E-01
720    0.300000 2.1000000000000002E-01
721    0.300417 2.1016649305555554E-01
722    0.300833 2.1033263888888890E-01
723    0.301250 2.1049843750000000E-01
724    0.301667 2.1066388888888887E-01
725    0.302083 2.1082899305555558E-01
726    0.302500 2.1099375000000004E-01
727    0.302917 2.1115815972222221E-01
728    0.303333 2.1132222222222222E-01
729    0.303750 2.1148593750000003E-01
730    0.304167 2.1164930555555556E-01
731    0.304583 2.1181232638888889E-01
732    0.305000 2.1197500000000002E-01
733    0.305417 2.1213732638888888E-01
734    0.305833 2.1229930555555554E-01
735    0.306250 2.1246093750000000E-01
